timestamp,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,hand_state,command
1.06,Thumb_IP,-0.037847420567794124,0.04371855267670335,-0.050135781326096945,-0.2137260786436006,-0.2,-0.5196691117411824,0.15770470340480092,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Thumb_Tip,-0.013196968191458366,0.03846083057524832,-0.06386172595464164,-0.20227315096400666,-0.2,-0.503703068639973,-0.3023106526234363,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.8717918290459393,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Index_PIP,-0.0727656038798126,-0.0111,-0.032628174672978176,0.0,-0.2,0.0,0.513860983858976,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Index_DIP,-0.06295021328628522,-0.0111,-0.050966607198592084,0.0,-0.2,0.0,0.025506616425704398,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Index_Tip,-0.04427454525809287,-0.0111,-0.05192024428928965,0.0,-0.2,0.0,-0.46754463799170126,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.9993039637524458,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Middle_PIP,-0.09288366324080481,0.0,-0.003116443297603395,0.0,-0.2,0.0,0.9969117326177678,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Middle_DIP,-0.11727901357077422,0.0,-0.006983856163856701,0.0,-0.2,0.0,0.9912951654490345,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Middle_Tip,-0.13619952488844528,0.0,-0.012099933907390507,0.0,-0.2,0.0,0.9860558163876159,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9841268843652159,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Ring_PIP,-0.08699935452771272,0.0112,-0.013867156259361144,0.0,-0.2,0.0,0.9396136155094051,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Ring_DIP,-0.10499442061089356,0.0112,-0.028980977637885992,0.0,-0.2,0.0,0.8672104397090932,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Ring_Tip,-0.11497575690181494,0.0112,-0.04608106318876953,0.0,-0.2,0.0,0.7679485292415379,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.7978688855675161,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Pinky_PIP,-0.05634257301645686,0.0201,-0.0318408836755836,0.0,-0.2,0.0,0.2701183861013771,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Pinky_DIP,-0.04096927494681731,0.0201,-0.041203666726686364,0.0,-0.2,0.0,-0.3796760306868664,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Pinky_Tip,-0.027375953479042044,0.0201,-0.027786080823338475,0.0,-0.2,0.0,-0.8615008633929722,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Thumb_CMC,-0.0253,0.0249,0.0,-0.11414542371873954,-0.2,-0.25041818997615695,0.8747926314424942,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Thumb_MCP,-0.043500252706143716,0.036250092079687185,-0.024682305630048643,-0.19115012591056713,-0.2,-0.44192838542093893,0.5439894394694592,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Thumb_IP,-0.03388362206922524,0.04250939217215453,-0.05098879869821567,-0.22905061230715962,-0.2,-0.5269707967400687,0.07618131723693335,"thumb open, index open, middle open, ring open, pinky open",STOP
